category,sub_category,product_id,title,sku_id,currency_name,sale_price_format,origin_price_format,discount_format,score,review_count,sold_count,seller_id,shop_name,updated_at,canonical_url
mobile-phone-accessories,cables-chargers-adapters,1732303013639390209,"Cáp Anker 322 PowerLine USB C sang Lightning, dài 3ft / 0,9m và 6ft / 1,8m, Sạc nhanh 60W, A81B5 / A81B6",1732302915730768897,VND,289.000,389.000,26%,4.2,21,463,7495819135457789953,AnkerVN,1756568018954,https://www.tiktok.com/shop/vn/pdp/cap-anker-322-powerline-usang-lightning-3ft-6ft/1732303013639390209
mobile-phone-accessories,cables-chargers-adapters,1731411486113368137,Dây Cáp Sạc Nhanh 7A USB C 120W Cho Huawei Samsung Xiaomi cáp sạc type c Phụ Kiện,1731411562845734985,VND,27.843,,,4.0,28,197,7495996995563653193,NGOGIA25D1,1754754656952,https://www.tiktok.com/shop/vn/pdp/day-cap-sac-nhanh-7a-usb-c-120w-cho-huawei-samsung-xiaomi/1731411486113368137
mobile-phone-accessories,cables-chargers-adapters,1731412426560341763,"Bộ Sạc Nhanh Cho IP 20W Type-C To Lightning Gồm Củ Và Cáp Sạc Nhanh Cho Điện Thoại 8-14prm, Đo 30 phút đầy đủ 60 %, Bảo Hành Đổi Mới 3 Tháng cuc  sac",1731412426532751107,VND,61.748,99.999,38%,4.7,3335,46251,7496092359926778627,Điện Tử Không Gian,1754837978078,https://www.tiktok.com/shop/vn/pdp/bo-sac-nhanh-20w-type-c-sang-lightning-dai-1m-chat-luong/1731412426560341763
mobile-phone-accessories,power-banks,1731683178237495694,"Sạc Dự Phòng Mini GOOJODOQ 5000MAh ,Tích Hợp Cáp Type-C & Lightning ,Pin Hiệu Suất Cao, Cầm Tay Và Kích Thước Bỏ Túi sạc  dự Titan Pin Dự Phòng",1731683210014787982,VND,109.000,699.000,84%,4.5,15,211,7494930270362831246,GOOJODOQshop,1755009311187,https://www.tiktok.com/shop/vn/pdp/sac-du-phong-mini-goojodoq-5000mah-voi-cap-type-c-lightning/1731683178237495694
mobile-phone-accessories,power-banks,1732043206547179981,"[Tặng sạc 3 đầu] Sạc dự phòng in 50000mah Sạc nhanh 22,5W dung lượng lớn có sẵn dây sạc - Gutek GT230",1731687079272941005,VND,358.999,550.000,35%,4.8,7118,51832,7494622856037108173,GUTEK,1754838492558,https://www.tiktok.com/shop/vn/pdp/sac-du-phong-50000mah-nhanh-22-5w-4-cong-usb-type-c-gutek/1732043206547179981
mobile-phone-accessories,power-banks,1731581793269287214,"Combo 2 vỉ pin Maxell CR2032H mẫu mới 2025 dung lượng cao dùng thay pin cho chìa khóa Smartkey oto,xe máy",1731581855211686190,VND,79.000,85.000,7%,4.8,218,2405,7494614666269395246,Shop thành công,1754751091105,https://www.tiktok.com/shop/vn/pdp/combo-2-vien-pin-maxell-cr2032h-3v-dung-cho-xe-hoi-xe-may/1731581793269287214
mobile-phone-accessories,power-banks,1730292493914311035,Pin cúc áo AG13 LR44 1.5V ANLALINE vỉ 10 viên FULL BOX dung lượng thực độ bền cao pin máy tính pin đồng hồ pin đồ chơi,1730292493914376571,VND,13.000,,,5.0,5,40,7495754937002854779,KHO BÁN BUÔN ĐIỆN TỬ,1755208518159,https://www.tiktok.com/shop/vn/pdp/pin-cuc-ao-ag13-lr44-1-5v-anlaline-vi-10-vien-dung-luong-cao/1730292493914311035
mobile-phone-accessories,power-banks,1732058848196200077,Vỉ 10 viên pin VINNIC LR44 / L1154F / AG13  / G13 / L1154 / A76 - Chính hãng,1732058822465259149,VND,25.000,30.000,17%,5.0,1,33,7495628178975591053,Hieuankhang,1754490371713,https://www.tiktok.com/shop/vn/pdp/pin-vinnic-lr44-ag13-1-5v-10-vien-chinh-hang-chat-luong-cao-tiet-kiem-nang-luong/1732058848196200077
mobile-phone-accessories,power-banks,1732083502842612482,Sạc dự phòng 50000mAh EZ  sạc nhanh PD20W tích hợp cổng sạc tiện lợi có đèn led - Đen Titan pin  dự phòng,1731396849393436418,VND,219.000,,,4.4,176,2114,7495887537610459906,Phụ kiện EZ home,0,https://www.tiktok.com/shop/vn/pdp/1732083502842612482
mobile-phone-accessories,power-banks,1730584754516822220,"[vỉ 10 viên ] Pin SODA LR44H pin đồng hồ pin cúc áo 1.5v pin chìa khóa ô tô,pin máy tính ,pin đồ chơi Đèn",1730584841178286284,VND,27.000,30.000,10%,3.7,7,116,7495298134995863756,Kho sỉ đồ chơi phương thảo,1755095993353,https://www.tiktok.com/shop/vn/pdp/pin-soda-lr44h-1-5v-vi-10-vien-than-thien-moi-truong/1730584754516822220
mobile-phone-accessories,power-banks,1731822757482564459,"Combo 2 vỉ pin cúc áo CR 2032 Thay pin cho remote xe máy, SH, SH mode, vision, AB, máy tính, xe hơi, cửa cuốn",1731822846005840747,VND,12.000,16.000,25%,4.9,40,480,7495095168405506923,Shop Tiến Trần SG,0,https://www.tiktok.com/shop/vn/pdp/1731822757482564459
mobile-phone-accessories,power-banks,1729674370333313531,2 Viên Pin Tiểu Maxell - Pin AA 2A Tuổi Thọ Pin Lâu Dài Hàng Chất Lượng Cao,1732077953730577915,VND,8.200,,,3.0,58,1368,7495145890085898747,Phụ Kiện TPHCM 2023,0,https://www.tiktok.com/shop/vn/pdp/1729674370333313531
mobile-phone-accessories,power-banks,1730120811028253309,Pin Trung Pana R14UT Vỉ 2 Viên Dung Lượng Cao - Hàng Chính Hãng,1730120803873294973,VND,24.000,,,4.2,13,145,7494644694721137277,Pin Thành Nam,1754838468711,https://www.tiktok.com/shop/vn/pdp/pin-trung-pana-r14ut-vi-2-vien-dung-luong-cao-chinh-hang/1730120811028253309
mobile-phone-accessories,power-banks,1732721773610501594,Pin dự phòng năng lượng mặt trời 3C dung lượng lớn 20000 mAh kèm cáp,1732722081263814106,VND,105.000,,,3.9,15,62,7495166901031111130,DOLO Store,1759933876071,https://www.tiktok.com/shop/vn/pdp/pin-du-phong-nang-luong-mat-troi-3c-20000mah-kem-cap-sac/1732721773610501594
mobile-phone-accessories,power-banks,1730052947661129815,Mạch sạc 1s pin Li-ion 18650 TP4056 chân Type C.,1730052947661195351,VND,9.500,,,4.9,12,257,7494602630061590615,Bao Nguyen KonTum,1754750871196,https://www.tiktok.com/shop/vn/pdp/mach-sac-pin-li-ion-18650-tp4056-type-c-dong-sac-1a-bao-ve-an-toan-%C4%91en-bao-sac-kich-thuoc-nho-g/1730052947661129815
mobile-phone-accessories,power-banks,1729930314181216993,"Pin LR41-AG3, Pin LR44 - AG13 đóng gói 3 viên  4.5V, dùng cho bút thử  điện, đồ chơi trẻ e...",1729930343674120929,VND,10.000,,,4.9,28,399,7494702889149500129,Thiết bị thông minh Minh Đức,1754840439036,https://www.tiktok.com/shop/vn/pdp/pin-lr41-ag3-l736-cho-but-%C4%91ien-cam-ung-3-vien-4-5v-pin-kiem-thay-de-dang-kich-thuoc-nho-gon/1729930314181216993
mobile-phone-accessories,power-banks,1730521541920655965,"Ugreen 10000mAh, Bộ sạc PD20W, Bộ sạc Dự Phòng không dây từ tính, cho iPhone 13 14 15 16 17 Pro Max ,Huawei, Xiaomi, Samsung,và các mô hình khác UGREEN [Free Gift] với cáp miễn phí ,Năm dây buộc cáp",1730521541920721501,VND,479.000,824.000,42%,4.5,829,9395,8646916166013519453,Ugreen Store,1754751420034,https://www.tiktok.com/shop/vn/pdp/ugreen-10000mah-sac-khong-day-nhanh-pd20w-cho-iphone-android/1730521541920655965
mobile-phone-accessories,power-banks,1730988546741340987,"Vỉ 5 Viên Pin CR2032 3V Dùng Cho Remote Quạt Hơi Nước, Đồng Hồ, Smart Key, dùng lên đến 5 năm",1732734244440344379,VND,7.998,10.999,27%,4.9,91,826,7495133953713015611,Do.CongNghe,1755013611376,https://www.tiktok.com/shop/vn/pdp/pin-lithium-cr2032-3v-dung-cho-remote-thiet-bi-%C4%91ien-tu/1730988546741340987
mobile-phone-accessories,power-banks,1732226686898571818,Sạc dự phòng 30000mAh sạc nhanh 120W dung lượng cao thiết kế đẹp mắt đèn led hiện thị phần trăm pin,1732226836201441834,VND,249.000,429.000,42%,4.6,60,815,7496019424924502570,SẠC DỰ PHÒNG FBK,1754931048699,https://www.tiktok.com/shop/vn/pdp/pin-sac-du-phong-30000mah-sac-nhanh-120w-pd20w-led-hien-thi/1732226686898571818
mobile-phone-accessories,power-banks,1731918376907801677,"Sạc dự phòng mini, GOOJODOQ, Pin 4000mAh, Màu ngẫu nhiên, Tuyệt vời như một món quà, [GOOJODOQ * quà tặng] Sạc dự phòng, hiệu suất cao, Cầm Tay và kích thước bỏ túi",1731918376907867213,VND,119.000,,,0.0,0,462,8647343997218751565,Goojodoq Aisa VN,1754697424947,https://www.tiktok.com/shop/vn/pdp/pin-du-phong-mini-4000mah-thiet-ke-gon-nhe-usb-type-c/1731918376907801677
mobile-phone-accessories,power-banks,1732135624898218052,"Sạc Dự Phòng 120W Sạc Nhanh 22,5W Dung Lượng Pin 100000mAh 50000mAh Cổng Sạc Tiện Lợi Phù Hợp Mọi Loại Máy Có 4 Dây Cáp Sạc Màn Hình Led",1732135585297696836,VND,63.000,140.000,55%,3.9,82,520,7496095016418707524,Taste Living,1755008857467,https://www.tiktok.com/shop/vn/pdp/sac-du-phong-120w-pksaigon-100000mah-sac-nhanh-4-cong-tien-loi/1732135624898218052
mobile-phone-accessories,power-banks,1731821576668875495,Pin nút Panasonic CR-2032PT/1B (Vỉ 1 viên) - Hàng chính hãng,1731821603434105575,VND,33.000,49.000,33%,4.5,17,303,7494586905066638055,Panasonic Việt Nam,1754695160142,https://www.tiktok.com/shop/vn/pdp/pin-nut-panasonic-cr-2032pt-1b-chinh-hang-chat-luong/1731821576668875495
mobile-phone-accessories,power-banks,1731993720733074820,Sạc dự phòng 30000mAh，Với Cổng Sạc Nhanh 22.5W，kèm cổng type c sạc nhanh 2 chiều tích hợp 2 dây cáp hỗ trợ sạc nhiều thiết bị,1731994193432184196,VND,173.000,238.000,27%,3.0,5,58,7496202293340440964,Cửa hàng phong cách 3C,1755014137557,https://www.tiktok.com/shop/vn/pdp/pin-du-phong-30000mah-voi-cong-sac-nhanh-22-5w-type-c/1731993720733074820
mobile-phone-accessories,selfie-accessories,1729659187517950069,Gimbal 360° - P02  Sản Phẩm Mới : Theo dõi thông minh 360° với giá đỡ điện thoại có thể tháo rời . Selfie Phụ Kiện Phone,1729659195036436597,VND,335.000,535.000,37%,5.0,28,180,7494720952093476981,Shop Loa Bluetooth - Loa Kéo,1754749020404,https://www.tiktok.com/shop/vn/pdp/gimbal-360-p02-tu-%C4%91ong-theo-doi-quay-video-thao-roi/1729659187517950069
mobile-phone-accessories,selfie-accessories,1731814790515952056,"Đèn LED Selfie, Cầm Tay, Có Thể Tùy Chỉnh Độ Sáng, Kẹp Trên Điện Thoại Và Máy Ảnh, Có Thể Sạc Lại, Thích Hợp Cho Điện Thoại Di Động Và Máy Tính, Tặng Kèm Kẹp",1731814790516017592,VND,45.999,89.000,48%,4.7,1472,29486,7495500466326833592,UQISQI,1754755270930,https://www.tiktok.com/shop/vn/pdp/%C4%91en-led-selfie-cam-tay-%C4%91ieu-chinh-%C4%91o-sang-kep-%C4%91ien-thoai-may-anh/1731814790515952056
mobile-phone-accessories,selfie-accessories,1729603757117311359,"Đèn led trợ sáng, quay phim, chụp ảnh, quay vlog, chỉnh được nhiệt màu",1729603757117376895,VND,499.000,,,0.0,0,1,7494534970863880575,PHU KIEN QUANG TRUNG,1755101425165,https://www.tiktok.com/shop/vn/pdp/%C4%91en-led-tro-sang-cho-livestream-vlogging-pin-2000mah/1729603757117311359
mobile-phone-accessories,selfie-accessories,1730433278537337408,"Đầu kẹp điện thoại YunTeng dùng cho các loại gậy tripod, yunteng, chân đế, tripod, cây livestream",1730433278537402944,VND,70.000,,,0.0,0,2,7494609572214049344,Gia Dụng 18,1755097346797,https://www.tiktok.com/shop/vn/pdp/%C4%91au-kep-%C4%91ien-thoai-yunteng-dung-cho-tripod-nhua-abs-ben-bao-hanh-1-%C4%91oi-1/1730433278537337408
mobile-phone-accessories,selfie-accessories,1731690648963744848,"Camera Video LED Mini, Cầm Tay, Có Đèn Ngủ 6000k, Tương Thích Với Nhiều Thiết Bị, Thích Hợp Cho Điện Thoại",1731690648963810384,VND,117.150,156.200,25%,0.0,0,0,8648040100983243856,JinBenNu,0,https://www.tiktok.com/shop/vn/pdp/1731690648963744848
mobile-phone-accessories,selfie-accessories,1729556343665625285,( MUA 1 TẶNG 1 ĐÈN BÀN) Đèn livetream  RL 36 45 54cm  3 kẹp điện thoại 1 khiển chân đèn 8806(chân to) Selfie Phụ Kiện Kem,1731258027587504325,VND,550.000,579.000,5%,4.8,529,5095,7494607818807675077,Phụ kiện18,1754577528077,https://www.tiktok.com/shop/vn/pdp/%C4%91en-livestream-rl-36-54cm-3-che-%C4%91o-mau-tripod-gap-gon/1729556343665625285
mobile-phone-accessories,selfie-accessories,1732692374451619475,"THANH NGANG 2 KẸP ĐIỆN THOẠI "" PJ06 PHỤ KIỆN LIVESTREAM [ KHÔNG BAO GỒM CHÂN ]",1732692401084401299,VND,280.000,,,0.0,0,0,7494145272808900243,qtameshop,1759589754002,https://www.tiktok.com/shop/vn/pdp/thanh-ngang-kep-%C4%91ien-thoai-livestream-gia-%C4%91o-2-may-20cm/1732692374451619475
mobile-phone-accessories,selfie-accessories,1731465324956125661,"Kẹp càng cua điện thoại đèn Kẹp chân đèn livestream, gopro, cam hành trình",1731465367867197917,VND,10.000,15.000,33%,5.0,2,16,7495998065015753181,SD CAMERA,0,https://www.tiktok.com/shop/vn/pdp/1731465324956125661
mobile-phone-accessories,selfie-accessories,1730927005293382083,"Gậy Selfie Gimbal Q515K 360 độ AI kết hợp giá đỡ điện thoại tự động nhận diện và di chuyển theo khuôn mặt, 4 cao đến 1M8 Phụ Kiện",1730926971655653827,VND,632.000,928.000,32%,0.0,0,6,7495101833835219395,Chiều Phụ Kiện Store,1755101497434,https://www.tiktok.com/shop/vn/pdp/gay-selfie-gimbal-q515k-360-ai-%C4%91ieu-khien-tu-xa-stabilizer/1730927005293382083
mobile-phone-accessories,selfie-accessories,1730551528308902871,"Kẹp Điện Thoại Di Động Kẹp Chữ A, Kẹp Chữ E, Gậy Chân Đế Trực Tiếp Video, Tripod Điện Thoại Chụp Ảnh Tự Sướng, E6W0",1730551528308968407,VND,40.887,69.300,41%,0.0,0,8,8647451751456933847,Planet55,1754690855866,https://www.tiktok.com/shop/vn/pdp/kep-%C4%91ien-thoai-di-%C4%91ong-e6w0-kep-chu-a-e-gay-chan-%C4%91e-truc-tiep/1730551528308902871
mobile-phone-accessories,selfie-accessories,1731486863108245925,"Đèn LED Cầm Tay, Dành Cho Điện Thoại, Video Trực Tiếp, Đèn Làm Đẹp, Thông Dụng, Thích Hợp Cho Tự Sướng, Chiếu Sáng Phụ, Sạc USB, Chụp Ảnh, Đèn Nhẫn Kẹp",1731486863108508069,VND,28.540,72.555,61%,5.0,2,14,8648391984191014309,Future 3C shop,1754840959076,https://www.tiktok.com/shop/vn/pdp/%C4%91en-led-cam-tay-bluetooth-5-3-sac-usb-phu-hop-selfie-livestream/1731486863108245925
mobile-phone-accessories,selfie-accessories,1729844757561379788,Gimbal l08 siêu  phẩm chụp ảnh gậy Kim loại,1729844757561445324,VND,850.000,,,0.0,0,0,7495148807778307020,Táo Đẹp Mobile Đồng Văn Hà Nam,1755097845864,https://www.tiktok.com/shop/vn/pdp/gimbal-l08-chong-rung-3-trong-1-cho-%C4%91ien-thoai-may-quay/1729844757561379788
mobile-phone-accessories,selfie-accessories,1732176340481902923,Gậy Chụp Ảnh Selfie REMAX P70 Tích Hợp Tripods Để Bàn Có Thể Xoay 360 Độ Dài 1m6,1732176361605531979,VND,564.000,789.451,29%,0.0,0,4,7494581159245351243,Remax Certificate Store,0,https://www.tiktok.com/shop/vn/pdp/1732176340481902923
mobile-phone-accessories,selfie-accessories,1729420199567263905,Cây quay  livestream chân đứng 1.6M bi cầu q29 kẹp điện thoại HẠ THẤP ĐƯỢC XUỐNG 60CM,1729420200956627105,VND,77.900,95.000,18%,4.7,799,7447,7494547381366720673,Lisgovn,1754842740141,https://www.tiktok.com/shop/vn/pdp/tripod-livestream-chan-nhom-1-6m-goc-%C4%91ieu-chinh-60cm/1729420199567263905
mobile-phone-accessories,selfie-accessories,1732792530838914459,"Kẹp Phản Quang, Dụng Cụ Thực Dụng Mới, Để Chụp Ảnh Bầu Trời Tự Nhiên, Thích Hợp Để Chụp Ảnh Du Lịch Và Chụp Ảnh Thường Ngày, Tương Thích Với Chụp Ảnh Bằng Điện Thoại",1732792530838979995,VND,74.790,166.200,55%,3.5,6,149,8652646902887974299,Home Seyes,1760278778439,https://www.tiktok.com/shop/vn/pdp/kep-phan-quang-cho-may-anh-smartphone-%C4%91a-nang-cho-chup-hinh/1732792530838914459
mobile-phone-accessories,selfie-accessories,1729724686102399731,"Gimbal SMART X PRO Chống Rung Chuyên Nghiệp, Màu Đen Và Xám Gửi Ngẫu Nhiên, Quay Theo Khuân Mặt, Đèn Led Trợ Sáng, Sạc Không Dây [GAERU] Phụ Kiện Selfie phụ kiện chụp ảnh chân dung gimbal  chongrung rimbo  chống ghim  bồ",1729724686102465267,VND,1.356.600,2.100.000,35%,4.7,70,538,7494672282317064947,GAERU,1754579367367,https://www.tiktok.com/shop/vn/pdp/gimbal-smart-x-pro-chong-rung-track-face-object-led/1729724686102399731
mobile-phone-accessories,selfie-accessories,1730245555344345285,Gậy chụp ảnh điện thoại Yunteng VCT 91666 - Tích hợp TRIPOD và kèm remote từ xa Selfie Kem,1731242030413351109,VND,280.000,490.000,43%,4.8,1547,14279,7494607818807675077,Phụ kiện18,1754696803094,https://www.tiktok.com/shop/vn/pdp/gay-chup-hinh-%C4%91ien-thoai-yunteng-vct-91666-tripod-remote/1730245555344345285
mobile-phone-accessories,selfie-accessories,1732453779464422854,"Tripod Điện Thoại 3 Chân 2.1m, Giá Đỡ Chụp Ảnh & Livestream, Xoay 360°, Phụ Kiện Livestream Đa Năng",1732453793154303430,VND,89.000,178.000,50%,0.0,0,9,7496315711323933126,YONI's Lighting Base,1757686967363,https://www.tiktok.com/shop/vn/pdp/tripod-%C4%91ien-thoai-3-chan-2-1m-gia-%C4%91o-chup-anh-livestream/1732453779464422854
mobile-phone-accessories,selfie-accessories,1731024080975727504,"Bộ Đèn Livestream Size 26cm, Đèn Make Up, Phun Xăm - Đèn Live Stream Loại ĐẸP",1731024117078723472,VND,230.000,,,4.3,3,29,7494681403313982352,Citycase Pkđt,1755099589656,https://www.tiktok.com/shop/vn/pdp/%C4%91en-livestream-26cm-%C4%91en-makeup-phun-xam-thiet-ke-%C4%91ep/1731024080975727504
mobile-phone-accessories,selfie-accessories,1729597314528086771,"Đèn livetream cao cấp GAERU RL21 54cm 3 kẹp điện thoại, có remote, tùy chọn chân 2m1, nhiều chế độ sáng hỗ trợ livetream chụp ảnh studio trang điểm spa phun xăm thẩm mỹ Selfie Phụ Kiện Phone Kem chụp ảnh chân dung ring  light",1729653162798910195,VND,780.000,1.000.000,22%,4.9,67,1030,7494672282317064947,GAERU,1754752234814,https://www.tiktok.com/shop/vn/pdp/%C4%91en-livestream-gaeru-rl21-54cm-chup-hinh-makeup-remote/1729597314528086771
mobile-phone-accessories,phone-straps-charms,1731451757450595239,"Phụ Kiện Vỏ Điện Thoại Di Động Dây Chuyền Máy Ảnh CCD Hình Bướm Hạt Đen Trắng, Phong Cách INS Châu Âu Và Mỹ Ngọt Ngào, Ngầu, Cô Gái Nóng Bỏng, Mặt Dây Chuyền Dây Chuyền Điện Thoại Chống Thất Lạc",1731451757450660775,VND,33.900,67.800,50%,4.7,42,532,8648415625712469927,Candy shop1,1755008704494,https://www.tiktok.com/shop/vn/pdp/phu-kien-vo-%C4%91ien-thoai-di-%C4%91ong-hinh-chong-that-lac/1731451757450595239
mobile-phone-accessories,phone-straps-charms,1731252392396949427,"Dây treo Baby Three, Dây đeo điện thoại Kèm Móc Khóa Đen Hồng",1731252302798358451,VND,35.000,39.000,10%,4.8,28,464,7495768300291722163,Magic Home- Tranh số hóa,1755097653285,https://www.tiktok.com/shop/vn/pdp/day-treo-%C4%91ien-thoai-baby-three-co-the-thao-roi-moc-khoa/1731252392396949427
mobile-phone-accessories,phone-straps-charms,1729632507174488269,"Dây treo điện thoại, máy ảnh phong cách Y2K - phone strap Gummyclub",1729674810370787533,VND,16.000,,,4.8,97,466,7494713551274805453,Gummy Accessories,0,https://www.tiktok.com/shop/vn/pdp/1729632507174488269
mobile-phone-accessories,phone-straps-charms,1732261837465618033,Dây đeo điện thoại di động đính hạt ngọc trai thời trang DIY thủ công Dây đeo điện thoại Dây xích cho nữ Dây ngọc trai nhiều màu sắc để treo ốp điện thoại,1732261874079598193,VND,18.800,25.000,25%,0.0,0,7,7496321714752359025,SusuCase,1756652978544,https://www.tiktok.com/shop/vn/pdp/day-%C4%91eo-%C4%91ien-thoai-nu-thoi-trang-diy-thu-cong-mau-sac-%C4%91a-dang/1732261837465618033
mobile-phone-accessories,phone-straps-charms,1732221439898585260,Dây Đeo Cổ Tay Đôi Dệt Thủ Công Chống Mất Điện Thoại Di Động Ngắn Sáng Tạo Nhiều Màu Sắc Cho Điện Thoại Di Động,1732221452637604012,VND,10.900,18.000,39%,3.7,3,28,7495939674288064684,Yumincases,1754757938654,https://www.tiktok.com/shop/vn/pdp/day-%C4%91eo-co-tay-%C4%91oi-bang-tpu-thiet-ke-thoi-trang-tien-loi/1732221439898585260
mobile-phone-accessories,phone-straps-charms,1730305028894132923,"[Vòng ngọc trai cao cấp] Dây Đeo Điện Thoại / Chìa Khoá ngọc trai cao cấp, sang trọng",1731612845795347131,VND,19.000,38.000,50%,4.5,8,46,7494546147845049019,Xupucase,1754581499799,https://www.tiktok.com/shop/vn/pdp/day-%C4%91eo-%C4%91ien-thoai-chia-khoa-cao-cap-phong-cach/1730305028894132923
