date,product_id,product_name,shop_id,platform,category,listed_price,discount_percentage,price_after_discount,rating,review_count,shop_rating,is_campaign_day,is_q4_sale,quantity_sold,revenue
2023-08-10,P0018,Bàn phím Keychron Q1,S048,Tiki,Phụ kiện,878652.0,0.19,711708.0,4.3,1086,4.2,False,False,184,130954272.0
2023-08-10,P0181,Xiaomi Band 8 Pro,S048,Shopee,Thiết bị đeo,11849607.0,0.3,8294725.0,3.7,2122,4.5,False,False,192,1592587200.0
2023-08-10,P0097,Lenovo Legion 5i Trắng 1TB,S050,Lazada,Laptop,42611757.0,0.28,30680465.0,4.4,4529,4.7,False,False,81,2485117665.0
2023-08-11,P0164,Apple Watch Ultra 2,S011,Shopee,Thiết bị đeo,20204658.0,0.16,16971913.0,4.7,2754,4.9,False,False,349,5923197637.0
2023-08-11,P0115,Sạc Anker 65W,S012,Tiki,Phụ kiện,6967976.0,0.38,4320145.0,4.7,4749,4.9,False,False,457,1974306265.0
2023-08-11,P0195,MacBook Pro 14 M3 Đen 512GB,S016,TiktokShop,Laptop,40354673.0,0.19,32687285.0,4.1,1206,4.3,False,False,67,2190048095.0
2023-08-11,P0123,Dell XPS 13 Xanh 256GB,S017,TiktokShop,Laptop,35569520.0,0.13,30945482.0,3.9,1475,4.0,False,False,49,1516328618.0
2023-08-11,P0053,Lenovo Legion 5i Bạc 256GB,S020,Tiki,Laptop,47479583.0,0.07,44156012.0,3.9,2350,4.7,False,False,31,1368836372.0
2023-08-11,P0174,Asus ROG Zephyrus G16 Đen 512GB,S026,Tiki,Laptop,49742834.0,0.15,42281409.0,4.2,1813,4.9,False,False,50,2114070450.0
2023-08-11,P0044,RAM Corsair 32GB DDR5,S028,Tiki,Linh kiện PC,2676745.0,0.25,2007559.0,3.7,1284,4.2,False,False,54,108408186.0
2023-08-11,P0006,Mainboard Asus ROG Z790,S029,TiktokShop,Linh kiện PC,1501029.0,0.14,1290885.0,3.6,4347,4.3,False,False,102,131670270.0
2023-08-11,P0144,VGA RTX 4070 Super,S029,Tiki,Linh kiện PC,14133652.0,0.25,10600239.0,4.2,4624,4.5,False,False,77,816218403.0
2023-08-11,P0060,Pixel 8 Pro Đen 1TB,S030,Shopee,Điện thoại,31340759.0,0.11,27893276.0,4.4,1363,4.7,False,False,86,2398821736.0
2023-08-11,P0179,Sạc Anker 65W,S031,Tiki,Phụ kiện,2216149.0,0.38,1374012.0,4.5,392,4.3,False,False,288,395715456.0
2023-08-11,P0016,RAM Corsair 32GB DDR5,S032,Lazada,Linh kiện PC,8175687.0,0.32,5559467.0,4.3,4590,4.5,False,False,132,733849644.0
2023-08-11,P0079,Chuột Logitech MX Master 3S,S046,Lazada,Phụ kiện,3377683.0,0.25,2533262.0,4.0,3049,4.6,False,False,342,866375604.0
2023-08-11,P0187,iPhone 15 Pro Xanh 256GB,S046,Shopee,Điện thoại,18583055.0,0.18,15238105.0,4.9,3995,4.2,False,False,114,1737143970.0
2023-08-11,P0044,RAM Corsair 32GB DDR5,S048,Tiki,Linh kiện PC,2673765.0,0.13,2326176.0,3.5,4370,4.7,False,False,52,120961152.0
2023-08-11,P0075,iPhone 15 Pro Trắng 1TB,S050,TiktokShop,Điện thoại,27987052.0,0.3,19590936.0,4.8,4730,4.6,False,False,205,4016141880.0
2023-08-11,P0125,Garmin Fenix 7,S050,Shopee,Thiết bị đeo,1993768.0,0.31,1375700.0,4.0,2933,4.9,False,False,271,372814700.0
2023-08-12,P0117,RAM Corsair 32GB DDR5,S004,Tiki,Linh kiện PC,6213151.0,0.37,3914285.0,4.8,3280,4.4,False,False,93,364028505.0
2023-08-12,P0154,RAM Corsair 32GB DDR5,S007,TiktokShop,Linh kiện PC,12158729.0,0.04,11672380.0,3.9,2926,4.9,False,False,135,1575771300.0
2023-08-12,P0135,HP Envy x360 Xanh 1TB,S008,Tiki,Laptop,27843780.0,0.3,19490646.0,4.7,2795,4.5,False,False,63,1227910698.0
2023-08-12,P0062,Samsung S24 Ultra Bạc 256GB,S010,Lazada,Điện thoại,27391682.0,0.25,20543762.0,4.7,918,4.2,False,False,86,1766763532.0
2023-08-12,P0089,RAM Corsair 32GB DDR5,S013,TiktokShop,Linh kiện PC,11621408.0,0.15,9878197.0,4.5,1790,4.8,False,False,202,1995395794.0
2023-08-12,P0008,Kính thực tế ảo Meta Quest 3,S030,Tiki,Thiết bị đeo,3809850.0,0.18,3124077.0,4.5,3495,4.8,False,False,173,540465321.0
2023-08-12,P0021,Samsung S24 Ultra Đen 512GB,S033,Tiki,Điện thoại,23142041.0,0.23,17819372.0,4.6,4552,4.4,False,False,50,890968600.0
2023-08-12,P0010,Asus ROG Zephyrus G16 Trắng 512GB,S035,Lazada,Laptop,47273903.0,0.22,36873644.0,3.7,290,5.0,False,False,55,2028050420.0
2023-08-12,P0188,Pixel 8 Pro Bạc 256GB,S047,Tiki,Điện thoại,17155599.0,0.12,15096927.0,3.9,2120,4.3,False,False,29,437810883.0
2023-08-12,P0150,Xiaomi 14 Trắng 256GB,S050,Shopee,Điện thoại,21860902.0,0.04,20986466.0,4.1,266,4.8,False,False,60,1259187960.0
2023-08-12,P0152,SSD Samsung 990 Pro 2TB,S050,Lazada,Linh kiện PC,2229713.0,0.29,1583096.0,4.3,3080,4.4,False,False,117,185222232.0
2023-08-13,P0067,VGA RTX 4070 Super,S005,Tiki,Linh kiện PC,3869157.0,0.21,3056634.0,4.7,4110,4.6,False,False,102,311776668.0
2023-08-13,P0087,CPU Intel Core i7-14700K,S006,TiktokShop,Linh kiện PC,8508345.0,0.18,6976843.0,3.6,4699,4.5,False,False,114,795360102.0
2023-08-13,P0183,Xiaomi 14 Đen 512GB,S007,Lazada,Điện thoại,24664482.0,0.27,18005072.0,3.7,4617,4.3,False,False,52,936263744.0
2023-08-13,P0158,Samsung S24 Ultra Đen 512GB,S018,TiktokShop,Điện thoại,16571014.0,0.11,14748202.0,5.0,2020,4.7,False,False,161,2374460522.0
2023-08-13,P0003,Apple Watch Ultra 2,S023,TiktokShop,Thiết bị đeo,7843148.0,0.02,7686285.0,4.4,3244,4.1,False,False,155,1191374175.0
2023-08-13,P0058,Lenovo Legion 5i Bạc 512GB,S031,Tiki,Laptop,33315638.0,0.31,22987790.0,4.7,1751,4.5,False,False,57,1310304030.0
2023-08-13,P0065,Samsung Galaxy Watch 6,S032,Lazada,Thiết bị đeo,11216204.0,0.14,9645935.0,4.1,2324,4.5,False,False,136,1311847160.0
2023-08-13,P0145,Dell XPS 13 Bạc 256GB,S034,Tiki,Laptop,43179677.0,0.26,31952961.0,4.6,992,4.5,False,False,52,1661553972.0
2023-08-13,P0028,Dell XPS 13 Bạc 256GB,S038,TiktokShop,Laptop,32905945.0,0.22,25666637.0,3.7,443,4.3,False,False,46,1180665302.0
2023-08-13,P0066,Dell XPS 13 Bạc 512GB,S041,Shopee,Laptop,30228733.0,0.16,25392136.0,4.8,2538,4.3,False,False,82,2082155152.0
2023-08-13,P0177,Oppo Reno11 Xanh 128GB,S042,Lazada,Điện thoại,16148898.0,0.34,10658273.0,3.7,4276,4.5,False,False,65,692787745.0
2023-08-13,P0186,Sạc Anker 65W,S042,TiktokShop,Phụ kiện,2849612.0,0.22,2222697.0,3.9,2362,4.8,False,False,579,1286941563.0
2023-08-13,P0152,SSD Samsung 990 Pro 2TB,S044,Shopee,Linh kiện PC,2223146.0,0.39,1356119.0,3.8,2054,4.7,False,False,152,206130088.0
2023-08-13,P0161,Xiaomi Band 8 Pro,S047,Tiki,Thiết bị đeo,19514849.0,0.21,15416731.0,3.8,2206,4.7,False,False,119,1834590989.0
2023-08-13,P0105,SSD Samsung 990 Pro 2TB,S048,Lazada,Linh kiện PC,2434365.0,0.14,2093554.0,3.7,1607,4.2,False,False,60,125613240.0
2023-08-13,P0069,Oppo Reno11 Bạc 128GB,S049,Lazada,Điện thoại,22016412.0,0.21,17392965.0,4.5,2568,4.9,False,False,100,1739296500.0
2023-08-13,P0130,Pixel 8 Pro Đen 1TB,S049,Shopee,Điện thoại,17808873.0,0.24,13534743.0,5.0,2627,4.1,False,False,109,1475286987.0
2023-08-14,P0108,Pixel 8 Pro Xanh 1TB,S002,Lazada,Điện thoại,19590074.0,0.31,13517151.0,4.2,3346,4.5,False,False,86,1162474986.0
2023-08-14,P0006,Mainboard Asus ROG Z790,S005,Shopee,Linh kiện PC,1474678.0,0.14,1268223.0,5.0,2180,4.9,False,False,186,235889478.0
2023-08-14,P0058,Lenovo Legion 5i Bạc 512GB,S007,Tiki,Laptop,31896790.0,0.15,27112272.0,4.1,843,4.2,False,False,29,786255888.0
2023-08-14,P0198,Kính thực tế ảo Meta Quest 3,S007,Tiki,Thiết bị đeo,10228894.0,0.17,8489982.0,4.3,4401,4.4,False,False,149,1265007318.0
2023-08-14,P0006,Mainboard Asus ROG Z790,S009,Shopee,Linh kiện PC,1358540.0,0.33,910222.0,3.5,1911,4.8,False,False,148,134712856.0
2023-08-14,P0188,Pixel 8 Pro Bạc 256GB,S011,TiktokShop,Điện thoại,15758870.0,0.06,14813338.0,4.7,2212,4.7,False,False,136,2014613968.0
2023-08-14,P0004,CPU Intel Core i7-14700K,S013,Shopee,Linh kiện PC,6407413.0,0.15,5446301.0,4.0,3653,4.6,False,False,147,800606247.0
2023-08-14,P0008,Kính thực tế ảo Meta Quest 3,S016,Lazada,Thiết bị đeo,3553446.0,0.33,2380809.0,4.9,4919,4.7,False,False,315,749954835.0
2023-08-14,P0139,Oppo Reno11 Trắng 1TB,S023,TiktokShop,Điện thoại,32366215.0,0.37,20390715.0,4.0,1487,4.0,False,False,68,1386568620.0
2023-08-14,P0011,Dell XPS 13 Trắng 256GB,S030,Shopee,Laptop,46368946.0,0.18,38022536.0,4.3,1309,4.2,False,False,62,2357397232.0
2023-08-14,P0171,Dell XPS 13 Bạc 128GB,S031,Tiki,Laptop,42685413.0,0.02,41831705.0,3.6,143,4.8,False,False,18,752970690.0
2023-08-14,P0143,CPU Intel Core i7-14700K,S040,TiktokShop,Linh kiện PC,4171783.0,0.25,3128837.0,3.9,193,4.2,False,False,103,322270211.0
2023-08-15,P0132,Asus ROG Zephyrus G16 Trắng 1TB,S002,Tiki,Laptop,23676395.0,0.38,14679365.0,4.6,1877,4.8,True,False,344,5049701560.0
2023-08-15,P0190,Lenovo Legion 5i Trắng 256GB,S003,TiktokShop,Laptop,37351872.0,0.28,26893348.0,3.7,2468,4.8,True,False,413,11106952724.0
2023-08-15,P0057,Garmin Fenix 7,S006,Shopee,Thiết bị đeo,3174708.0,0.37,2000066.0,3.8,3938,4.1,True,False,1016,2032067056.0
2023-08-15,P0145,Dell XPS 13 Bạc 256GB,S013,Shopee,Laptop,43053407.0,0.11,38317532.0,4.3,4961,4.1,True,False,256,9809288192.0
2023-08-15,P0108,Pixel 8 Pro Xanh 1TB,S014,Tiki,Điện thoại,18131712.0,0.33,12148247.0,4.0,2702,4.2,True,False,198,2405352906.0
2023-08-15,P0124,Chuột Logitech MX Master 3S,S017,TiktokShop,Phụ kiện,1422327.0,0.16,1194755.0,4.5,1665,4.2,True,False,2237,2672666935.0
2023-08-15,P0094,Dell XPS 13 Bạc 256GB,S031,Lazada,Laptop,41990547.0,0.17,34852154.0,4.3,3121,4.8,True,False,345,12023993130.0
2023-08-15,P0045,Lenovo Legion 5i Trắng 512GB,S039,Shopee,Laptop,20579002.0,0.22,16051622.0,4.3,2594,4.6,True,False,344,5521757968.0
2023-08-15,P0127,Mainboard Asus ROG Z790,S042,Shopee,Linh kiện PC,14192975.0,0.04,13625256.0,4.2,4471,4.5,True,False,474,6458371344.0
2023-08-15,P0134,Samsung Galaxy Watch 6,S047,Lazada,Thiết bị đeo,10615566.0,0.12,9341698.0,3.9,169,4.9,True,False,754,7043640292.0
2023-08-15,P0149,Lenovo Legion 5i Trắng 1TB,S047,Shopee,Laptop,40747735.0,0.36,26078550.0,4.1,1161,4.9,True,False,526,13717317300.0
2023-08-15,P0047,Asus ROG Zephyrus G16 Trắng 128GB,S050,Lazada,Laptop,34619240.0,0.01,34273048.0,4.5,3494,4.8,True,False,292,10007730016.0
2023-08-15,P0082,Dell XPS 13 Đen 1TB,S050,TiktokShop,Laptop,49782654.0,0.21,39328297.0,4.1,1601,5.0,True,False,468,18405642996.0
2023-08-16,P0075,iPhone 15 Pro Trắng 1TB,S009,Lazada,Điện thoại,27543108.0,0.34,18178451.0,4.0,1088,4.6,False,False,95,1726952845.0
2023-08-16,P0085,Pixel 8 Pro Trắng 1TB,S010,Lazada,Điện thoại,19334917.0,0.24,14694537.0,4.9,1518,4.2,False,False,77,1131479349.0
2023-08-16,P0113,Lenovo Legion 5i Bạc 512GB,S016,Lazada,Laptop,42433618.0,0.05,40311937.0,4.6,3802,4.3,False,False,51,2055908787.0
2023-08-16,P0063,Samsung Galaxy Watch 6,S019,TiktokShop,Thiết bị đeo,18967788.0,0.37,11949706.0,3.7,4244,4.4,False,False,285,3405666210.0
2023-08-16,P0059,HP Envy x360 Bạc 256GB,S020,Tiki,Laptop,37008983.0,0.38,22945569.0,5.0,1819,4.5,False,False,58,1330843002.0
2023-08-16,P0042,CPU Intel Core i7-14700K,S021,Tiki,Linh kiện PC,7879756.0,0.31,5437032.0,3.9,1163,4.6,False,False,80,434962560.0
2023-08-16,P0108,Pixel 8 Pro Xanh 1TB,S026,Lazada,Điện thoại,20040407.0,0.29,14228689.0,4.4,1637,4.0,False,False,60,853721340.0
2023-08-16,P0148,SSD Samsung 990 Pro 2TB,S033,Shopee,Linh kiện PC,13062905.0,0.39,7968372.0,4.1,3934,4.2,False,False,132,1051825104.0
2023-08-16,P0173,Mainboard Asus ROG Z790,S041,Shopee,Linh kiện PC,10286650.0,0.12,9052252.0,4.6,1913,4.8,False,False,171,1547935092.0
2023-08-16,P0150,Xiaomi 14 Trắng 256GB,S049,Shopee,Điện thoại,21466551.0,0.23,16529244.0,4.1,462,4.6,False,False,97,1603336668.0
2023-08-17,P0112,HP Envy x360 Đen 512GB,S001,TiktokShop,Laptop,35195735.0,0.31,24285057.0,4.4,3684,4.5,False,False,119,2889921783.0
2023-08-17,P0150,Xiaomi 14 Trắng 256GB,S005,Tiki,Điện thoại,21743077.0,0.19,17611892.0,3.9,1614,4.1,False,False,26,457909192.0
2023-08-17,P0008,Kính thực tế ảo Meta Quest 3,S035,Shopee,Thiết bị đeo,3693513.0,0.33,2474654.0,3.8,2008,4.2,False,False,189,467709606.0
2023-08-17,P0127,Mainboard Asus ROG Z790,S037,Shopee,Linh kiện PC,14158171.0,0.08,13025517.0,4.6,3122,4.6,False,False,128,1667266176.0
2023-08-17,P0143,CPU Intel Core i7-14700K,S037,Tiki,Linh kiện PC,4331916.0,0.07,4028682.0,4.8,4144,4.2,False,False,71,286036422.0
2023-08-17,P0002,HP Envy x360 Xanh 128GB,S038,Tiki,Laptop,35611920.0,0.28,25640582.0,4.9,1495,4.2,False,False,44,1128185608.0
2023-08-17,P0084,Asus ROG Zephyrus G16 Đen 512GB,S044,TiktokShop,Laptop,24002775.0,0.05,22802636.0,4.8,4973,4.3,False,False,73,1664592428.0
2023-08-17,P0069,Oppo Reno11 Bạc 128GB,S045,TiktokShop,Điện thoại,20024248.0,0.33,13416246.0,4.2,3061,4.5,False,False,122,1636782012.0
2023-08-17,P0002,HP Envy x360 Xanh 128GB,S047,Lazada,Laptop,35103965.0,0.15,29838370.0,4.8,684,4.3,False,False,52,1551595240.0
2023-08-18,P0079,Chuột Logitech MX Master 3S,S003,Lazada,Phụ kiện,3306024.0,0.03,3206843.0,4.2,2244,4.7,False,False,293,939604999.0
2023-08-18,P0103,Bàn phím Keychron Q1,S012,Shopee,Phụ kiện,2076709.0,0.12,1827504.0,4.4,4888,4.4,False,False,355,648763920.0
2023-08-18,P0139,Oppo Reno11 Trắng 1TB,S016,Tiki,Điện thoại,32440030.0,0.03,31466829.0,4.8,2204,4.8,False,False,53,1667741937.0
2023-08-18,P0055,HP Envy x360 Đen 512GB,S020,Lazada,Laptop,47794024.0,0.12,42058741.0,4.4,2016,4.8,False,False,62,2607641942.0
2023-08-18,P0069,Oppo Reno11 Bạc 128GB,S025,TiktokShop,Điện thoại,21706397.0,0.16,18233373.0,3.7,588,4.6,False,False,77,1403969721.0
2023-08-18,P0026,Samsung Galaxy Watch 6,S032,Lazada,Thiết bị đeo,10742293.0,0.3,7519605.0,3.9,951,4.3,False,False,149,1120421145.0
2023-08-18,P0026,Samsung Galaxy Watch 6,S035,Shopee,Thiết bị đeo,10981272.0,0.39,6698576.0,4.7,1052,4.6,False,False,335,2244022960.0
2023-08-18,P0006,Mainboard Asus ROG Z790,S041,Tiki,Linh kiện PC,1495631.0,0.18,1226417.0,4.5,2685,4.7,False,False,87,106698279.0
2023-08-18,P0149,Lenovo Legion 5i Trắng 1TB,S041,Shopee,Laptop,40717324.0,0.11,36238418.0,4.1,1158,4.7,False,False,62,2246781916.0
2023-08-18,P0165,VGA RTX 4070 Super,S042,Lazada,Linh kiện PC,7742078.0,0.03,7509816.0,4.2,827,4.8,False,False,106,796040496.0
2023-08-18,P0006,Mainboard Asus ROG Z790,S047,TiktokShop,Linh kiện PC,1429915.0,0.2,1143932.0,3.7,2369,4.6,False,False,163,186460916.0
2023-08-19,P0027,Xiaomi 14 Xanh 128GB,S008,Shopee,Điện thoại,28303632.0,0.33,18963433.0,4.2,976,4.2,False,False,85,1611891805.0
2023-08-19,P0074,CPU Intel Core i7-14700K,S008,Shopee,Linh kiện PC,11788291.0,0.09,10727345.0,4.8,2649,4.2,False,False,129,1383827505.0
2023-08-19,P0070,Chuột Logitech MX Master 3S,S016,Lazada,Phụ kiện,2772297.0,0.4,1663378.0,3.7,2230,4.8,False,False,507,843332646.0
2023-08-19,P0155,Xiaomi 14 Trắng 512GB,S017,TiktokShop,Điện thoại,27762708.0,0.04,26652200.0,4.2,4854,5.0,False,False,117,3118307400.0
2023-08-19,P0141,Samsung Galaxy Watch 6,S021,Shopee,Thiết bị đeo,6272622.0,0.23,4829919.0,4.2,2438,4.8,False,False,253,1221969507.0
2023-08-19,P0179,Sạc Anker 65W,S031,Tiki,Phụ kiện,2336912.0,0.37,1472255.0,4.5,4836,4.3,False,False,289,425481695.0
2023-08-19,P0117,RAM Corsair 32GB DDR5,S032,Shopee,Linh kiện PC,5991944.0,0.29,4254280.0,3.9,4956,4.5,False,False,117,497750760.0
2023-08-19,P0098,iPhone 15 Pro Bạc 512GB,S034,Tiki,Điện thoại,20442979.0,0.01,20238549.0,4.1,2719,4.8,False,False,39,789303411.0
2023-08-19,P0010,Asus ROG Zephyrus G16 Trắng 512GB,S039,Tiki,Laptop,50323089.0,0.33,33716470.0,4.4,643,4.9,False,False,62,2090421140.0
2023-08-19,P0192,Oppo Reno11 Xanh 512GB,S043,Lazada,Điện thoại,29803524.0,0.24,22650678.0,4.8,4055,4.3,False,False,93,2106513054.0
2023-08-20,P0062,Samsung S24 Ultra Bạc 256GB,S002,Shopee,Điện thoại,28708781.0,0.13,24976639.0,4.1,4309,4.5,False,False,77,1923201203.0
2023-08-20,P0073,Mainboard Asus ROG Z790,S003,TiktokShop,Linh kiện PC,12568398.0,0.15,10683138.0,4.3,3306,4.1,False,False,103,1100363214.0
2023-08-20,P0128,Asus ROG Zephyrus G16 Đen 1TB,S011,Shopee,Laptop,31088266.0,0.16,26114143.0,3.5,574,4.5,False,False,45,1175136435.0
2023-08-20,P0153,CPU Intel Core i7-14700K,S011,TiktokShop,Linh kiện PC,12066208.0,0.25,9049656.0,4.5,1148,4.6,False,False,178,1610838768.0
2023-08-20,P0012,VGA RTX 4070 Super,S013,Tiki,Linh kiện PC,12911348.0,0.01,12782235.0,4.5,4793,4.6,False,False,75,958667625.0
2023-08-20,P0027,Xiaomi 14 Xanh 128GB,S017,Tiki,Điện thoại,29157303.0,0.12,25658427.0,4.1,1915,4.3,False,False,35,898044945.0
2023-08-20,P0054,Loa Bluetooth JBL Charge 5,S017,TiktokShop,Phụ kiện,1474523.0,0.06,1386052.0,4.8,4086,4.8,False,False,676,936971152.0
2023-08-20,P0090,Bàn phím Keychron Q1,S022,Lazada,Phụ kiện,6488070.0,0.23,4995814.0,4.0,3453,4.3,False,False,277,1383840478.0
2023-08-20,P0095,Bàn phím Keychron Q1,S024,Tiki,Phụ kiện,6228470.0,0.29,4422214.0,4.1,1770,4.8,False,False,303,1339930842.0
2023-08-20,P0189,SSD Samsung 990 Pro 2TB,S024,Lazada,Linh kiện PC,13775334.0,0.34,9091720.0,3.8,163,4.1,False,False,64,581870080.0
2023-08-20,P0040,Asus ROG Zephyrus G16 Trắng 512GB,S027,Lazada,Laptop,48659406.0,0.15,41360495.0,4.1,4475,4.8,False,False,52,2150745740.0
2023-08-20,P0127,Mainboard Asus ROG Z790,S031,Lazada,Linh kiện PC,14887101.0,0.14,12802907.0,4.4,4747,4.3,False,False,110,1408319770.0
2023-08-20,P0098,iPhone 15 Pro Bạc 512GB,S034,TiktokShop,Điện thoại,21799714.0,0.01,21581717.0,3.8,367,4.3,False,False,44,949595548.0
2023-08-20,P0055,HP Envy x360 Đen 512GB,S037,Shopee,Laptop,46054851.0,0.17,38225526.0,4.0,2370,4.2,False,False,49,1873050774.0
2023-08-20,P0177,Oppo Reno11 Xanh 128GB,S040,TiktokShop,Điện thoại,16767329.0,0.15,14252230.0,3.6,1748,4.8,False,False,101,1439475230.0
2023-08-20,P0097,Lenovo Legion 5i Trắng 1TB,S048,Lazada,Laptop,44379137.0,0.39,27071274.0,4.8,67,4.1,False,False,62,1678418988.0
2023-08-21,P0127,Mainboard Asus ROG Z790,S002,Shopee,Linh kiện PC,14129718.0,0.13,12292855.0,3.7,315,4.1,False,False,52,639228460.0
2023-08-21,P0161,Xiaomi Band 8 Pro,S004,Lazada,Thiết bị đeo,19312988.0,0.17,16029780.0,4.1,1517,4.4,False,False,146,2340347880.0
2023-08-21,P0095,Bàn phím Keychron Q1,S021,TiktokShop,Phụ kiện,6466495.0,0.39,3944562.0,3.9,4916,4.3,False,False,562,2216843844.0
2023-08-21,P0199,Apple Watch Ultra 2,S022,Shopee,Thiết bị đeo,17792440.0,0.17,14767725.0,4.8,4005,4.4,False,False,264,3898679400.0
2023-08-21,P0016,RAM Corsair 32GB DDR5,S024,TiktokShop,Linh kiện PC,7468515.0,0.09,6796349.0,3.7,4856,5.0,False,False,151,1026248699.0
2023-08-21,P0068,Xiaomi Band 8 Pro,S027,Tiki,Thiết bị đeo,16404653.0,0.31,11319211.0,4.0,169,4.0,False,False,75,848940825.0
2023-08-21,P0093,Oppo Reno11 Đen 256GB,S027,Tiki,Điện thoại,24964025.0,0.29,17724458.0,4.7,4888,4.2,False,False,56,992569648.0
2023-08-21,P0104,Loa Bluetooth JBL Charge 5,S030,Lazada,Phụ kiện,3758252.0,0.32,2555611.0,3.8,3106,4.5,False,False,402,1027355622.0
2023-08-21,P0087,CPU Intel Core i7-14700K,S035,Lazada,Linh kiện PC,8529723.0,0.34,5629617.0,4.9,1030,4.8,False,False,170,957034890.0
2023-08-21,P0157,Apple Watch Ultra 2,S037,Tiki,Thiết bị đeo,2896083.0,0.23,2229984.0,4.0,1416,4.8,False,False,122,272058048.0
2023-08-21,P0147,Asus ROG Zephyrus G16 Xanh 512GB,S041,Tiki,Laptop,43403134.0,0.34,28646068.0,3.9,827,4.7,False,False,47,1346365196.0
2023-08-21,P0018,Bàn phím Keychron Q1,S046,Shopee,Phụ kiện,920267.0,0.16,773024.0,4.5,1926,4.7,False,False,465,359456160.0
2023-08-21,P0118,Sạc Anker 65W,S046,Lazada,Phụ kiện,5923640.0,0.34,3909602.0,3.6,2713,5.0,False,False,428,1673309656.0
2023-08-21,P0090,Bàn phím Keychron Q1,S048,Shopee,Phụ kiện,6637460.0,0.31,4579847.0,4.1,4375,4.4,False,False,521,2386100287.0
2023-08-21,P0089,RAM Corsair 32GB DDR5,S050,TiktokShop,Linh kiện PC,12115324.0,0.35,7874961.0,3.6,0,4.5,False,False,72,566997192.0
2023-08-22,P0023,Oppo Reno11 Bạc 128GB,S001,Shopee,Điện thoại,19773266.0,0.33,13248088.0,4.4,3620,4.0,False,False,83,1099591304.0
2023-08-22,P0194,Asus ROG Zephyrus G16 Xanh 128GB,S001,TiktokShop,Laptop,41557263.0,0.07,38648255.0,3.8,3607,5.0,False,False,77,2975915635.0
2023-08-22,P0179,Sạc Anker 65W,S002,Lazada,Phụ kiện,2336741.0,0.1,2103067.0,4.1,2290,4.2,False,False,203,426922601.0
2023-08-22,P0078,Loa Bluetooth JBL Charge 5,S003,Lazada,Phụ kiện,3290383.0,0.05,3125864.0,4.5,4231,5.0,False,False,443,1384757752.0
2023-08-22,P0089,RAM Corsair 32GB DDR5,S003,Lazada,Linh kiện PC,11168269.0,0.11,9939759.0,4.9,47,4.6,False,False,98,974096382.0
2023-08-22,P0045,Lenovo Legion 5i Trắng 512GB,S011,Tiki,Laptop,19862032.0,0.01,19663412.0,3.9,3658,4.2,False,False,21,412931652.0
2023-08-22,P0055,HP Envy x360 Đen 512GB,S013,TiktokShop,Laptop,46309297.0,0.07,43067646.0,3.5,1699,4.4,False,False,48,2067247008.0
2023-08-22,P0159,RAM Corsair 32GB DDR5,S013,TiktokShop,Linh kiện PC,2428734.0,0.29,1724401.0,4.1,366,4.1,False,False,137,236242937.0
2023-08-22,P0115,Sạc Anker 65W,S018,Tiki,Phụ kiện,6601400.0,0.2,5281120.0,3.9,728,4.7,False,False,209,1103754080.0
2023-08-22,P0005,MacBook Pro 14 M3 Trắng 128GB,S020,Tiki,Laptop,21871620.0,0.14,18809593.0,4.8,873,4.7,False,False,47,884050871.0
2023-08-22,P0150,Xiaomi 14 Trắng 256GB,S024,Shopee,Điện thoại,21670621.0,0.25,16252966.0,4.9,1757,4.4,False,False,103,1674055498.0
2023-08-22,P0123,Dell XPS 13 Xanh 256GB,S027,Tiki,Laptop,37229996.0,0.12,32762396.0,4.0,3501,4.8,False,False,38,1244971048.0
2023-08-22,P0187,iPhone 15 Pro Xanh 256GB,S029,Shopee,Điện thoại,19408839.0,0.24,14750718.0,4.0,2219,4.5,False,False,96,1416068928.0
2023-08-22,P0142,Lenovo Legion 5i Trắng 128GB,S035,TiktokShop,Laptop,42806188.0,0.2,34244950.0,3.6,1155,4.4,False,False,60,2054697000.0
2023-08-22,P0153,CPU Intel Core i7-14700K,S036,TiktokShop,Linh kiện PC,11538446.0,0.14,9923064.0,4.5,1368,4.8,False,False,206,2044151184.0
2023-08-22,P0024,Oppo Reno11 Trắng 128GB,S045,Shopee,Điện thoại,27453821.0,0.4,16472293.0,3.7,2318,4.2,False,False,76,1251894268.0
2023-08-22,P0164,Apple Watch Ultra 2,S046,TiktokShop,Thiết bị đeo,18525416.0,0.28,13338300.0,3.9,2214,4.2,False,False,205,2734351500.0
2023-08-22,P0148,SSD Samsung 990 Pro 2TB,S049,Tiki,Linh kiện PC,13064506.0,0.16,10974185.0,4.0,4564,4.6,False,False,76,834038060.0
2023-08-23,P0061,Mainboard Asus ROG Z790,S010,Tiki,Linh kiện PC,2679177.0,0.32,1821840.0,4.5,173,4.9,False,False,109,198580560.0
2023-08-23,P0050,Apple Watch Ultra 2,S016,Tiki,Thiết bị đeo,3783282.0,0.27,2761796.0,4.1,130,4.8,False,False,107,295512172.0
2023-08-23,P0139,Oppo Reno11 Trắng 1TB,S020,Tiki,Điện thoại,31091493.0,0.13,27049599.0,3.8,2664,4.9,False,False,42,1136083158.0
2023-08-23,P0074,CPU Intel Core i7-14700K,S022,Tiki,Linh kiện PC,12172281.0,0.13,10589884.0,4.8,1779,4.0,False,False,52,550673968.0
